 1,66,G1,G66,0.164961771
 1,67,G1,G67,0.217371804
 1,68,G1,G68,0.176599408
 1,69,G1,G69,0.107305088
 1,70,G1,G70,0.125939154
 1,71,G1,G71,0.097408867
 1,72,G1,G72,0.126452410
 1,73,G1,G73,0.195494132
 1,74,G1,G74,0.162910754
 1,75,G1,G75,0.132615066
 1,76,G1,G76,0.140367236
 1,77,G1,G77,0.068516295
 1,78,G1,G78,0.060943956
 1,79,G1,G79,0.053331537
 1,80,G1,G80,0.120237231
 1,81,G1,G81,0.052045335
 1,82,G1,G82,0.082323643
 1,83,G1,G83,0.116612353
 1,84,G1,G84,0.057222385
 1,85,G1,G85,0.125009115
 1,86,G1,G86,0.078584730
 1,87,G1,G87,0.092870954
 1,88,G1,G88,0.150263456
 1,89,G1,G89,0.093032915
 1,90,G1,G90,0.075495422
 1,91,G1,G91,0.095661220
 1,92,G1,G92,0.063269147
 1,93,G1,G93,0.151381270
 1,94,G1,G94,0.083886553
 1,95,G1,G95,0.045830507
 1,96,G1,G96,0.125390474
 1,97,G1,G97,0.099179884
 1,98,G1,G98,0.074213829
 1,99,G1,G99,0.058981556
 2, 0,G2,G0,0.117153553
 2, 1,G2,G1,0.120743641
 2, 3,G2,G3,0.177519645
 2, 4,G2,G4,0.125072721
 2, 5,G2,G5,0.091064576
 2, 6,G2,G6,0.126116409
 2, 7,G2,G7,0.092939691
 2, 8,G2,G8,0.024319171
 2, 9,G2,G9,0.071236616
 2,10,G2,G10,0.100617974
 2,11,G2,G11,0.132509415
 2,12,G2,G12,0.088114116
 2,13,G2,G13,0.070395756
 2,14,G2,G14,0.070395756
 2,15,G2,G15,0.099308045
 2,16,G2,G16,0.170571044
 2,17,G2,G17,0.090024950
 2,18,G2,G18,0.073762385
 2,19,G2,G19,0.054503851
 2,20,G2,G20,0.036168531
 2,21,G2,G21,0.070114196
 2,22,G2,G22,0.149313352
 2,23,G2,G23,0.079334968
 2,24,G2,G24,0.132049289
 2,25,G2,G25,0.072590702
 2,26,G2,G26,0.134795501
 2,27,G2,G27,0.109455061
 2,28,G2,G28,0.083441018
 2,29,G2,G29,0.062498946
 2,30,G2,G30,0.113093673
 2,31,G2,G31,0.024606646
 2,32,G2,G32,0.140987580
 2,33,G2,G33,0.075269553
 2,34,G2,G34,0.102921158
 2,35,G2,G35,0.052770718
 2,36,G2,G36,0.087287727
 2,37,G2,G37,0.038292320
 2,38,G2,G38,0.040585530
 2,39,G2,G39,0.043189085
 2,40,G2,G40,0.087554490
 2,41,G2,G41,0.112803504
 2,42,G2,G42,0.071568298
 2,43,G2,G43,0.128889982
 2,44,G2,G44,0.046438227
 2,45,G2,G45,0.076820506
 2,46,G2,G46,0.094607759
 2,47,G2,G47,0.072653010
 2,48,G2,G48,0.135289844
 2,49,G2,G49,0.092146770
 2,50,G2,G50,0.059887247
 2,51,G2,G51,0.097514270
 2,52,G2,G52,0.092869201
 2,53,G2,G53,0.110768646
 2,54,G2,G54,0.112207558
 2,55,G2,G55,0.098080519
 2,56,G2,G56,0.049158373
 2,57,G2,G57,0.110946535
 2,58,G2,G58,0.077552538
 2,59,G2,G59,0.086273954
 2,60,G2,G60,0.044595340
 2,61,G2,G61,0.109562188
 2,62,G2,G62,0.060515397
 2,63,G2,G63,0.175833695
 2,64,G2,G64,0.077944679
 2,65,G2,G65,0.082271122
 2,66,G2,G66,0.063907578
 2,67,G2,G67,0.105424769
 2,68,G2,G68,0.076359064
 2,69,G2,G69,0.017845774
 2,70,G2,G70,0.082030322
 2,71,G2,G71,0.008760858
 2,72,G2,G72,0.049491622
 2,73,G2,G73,0.050896984
 2,74,G2,G74,0.081172327
 2,75,G2,G75,0.022189545
 2,76,G2,G76,0.032856283
 2,77,G2,G77,0.029736155
 2,78,G2,G78,0.043211121
 2,79,G2,G79,0.027938357
 2,80,G2,G80,0.062675428
 2,81,G2,G81,0.079516615
 2,82,G2,G82,0.069409961
 2,83,G2,G83,0.044815980
 2,84,G2,G84,0.065290534
 2,85,G2,G85,0.102654697
 2,86,G2,G86,0.086363640
 2,87,G2,G87,0.121188841
 2,88,G2,G88,0.041941199
 2,89,G2,G89,0.051197425
 2,90,G2,G90,0.144325278
 2,91,G2,G91,0.141696141
 2,92,G2,G92,0.088531158
 2,93,G2,G93,0.130953526
 2,94,G2,G94,0.102070348
 2,95,G2,G95,0.092023728
 2,96,G2,G96,0.057590656
 2,97,G2,G97,0.101400442
 2,98,G2,G98,0.075853305
 2,99,G2,G99,0.076141837
 3, 0,G3,G0,0.289406451
 3, 1,G3,G1,0.201941916
 3, 2,G3,G2,0.177519645
 3, 4,G3,G4,0.134119328
 3, 5,G3,G5,0.066255720
 3, 6,G3,G6,0.115800858
 3, 7,G3,G7,0.303728845
 3, 8,G3,G8,0.083624848
 3, 9,G3,G9,0.114190611
 3,10,G3,G10,0.116135312
 3,11,G3,G11,0.203363778
 3,12,G3,G12,0.128424546
 3,13,G3,G13,0.074131203
 3,14,G3,G14,0.070658944
 3,15,G3,G15,0.077127811
 3,16,G3,G16,0.168365690
 3,17,G3,G17,0.075125161
 3,18,G3,G18,0.117599353
 3,19,G3,G19,0.077333851
 3,20,G3,G20,0.016159609
 3,21,G3,G21,0.202247908
 3,22,G3,G22,0.212060508
 3,23,G3,G23,0.228959469
 3,24,G3,G24,0.260163994
 3,25,G3,G25,0.099718973
 3,26,G3,G26,0.099687725
 3,27,G3,G27,0.155041251
 3,28,G3,G28,0.197601607
 3,29,G3,G29,0.050459173
 3,30,G3,G30,0.152895044
 3,31,G3,G31,0.017380886
 3,32,G3,G32,0.133741373
 3,33,G3,G33,0.070878971
 3,34,G3,G34,0.115556187
 3,35,G3,G35,0.161885967
 3,36,G3,G36,0.219210145
 3,37,G3,G37,0.078460840
 3,38,G3,G38,0.064221054
 3,39,G3,G39,0.075926678
 3,40,G3,G40,0.043992976
 3,41,G3,G41,0.083459343
 3,42,G3,G42,0.116765998
 3,43,G3,G43,0.092462286
 3,44,G3,G44,0.079890463
 3,45,G3,G45,0.131114646
 3,46,G3,G46,0.190201905
 3,47,G3,G47,0.185116389
 3,48,G3,G48,0.168744702
 3,49,G3,G49,0.106757456
 3,50,G3,G50,0.048858918
 3,51,G3,G51,0.133412159
 3,52,G3,G52,0.100550320
 3,53,G3,G53,0.107795861
 3,54,G3,G54,0.111875862
 3,55,G3,G55,0.151153244
 3,56,G3,G56,0.133035193
 3,57,G3,G57,0.175850750
 3,58,G3,G58,0.126765169
 3,59,G3,G59,0.173168260
 3,60,G3,G60,0.115521451
 3,61,G3,G61,0.249196570
 3,62,G3,G62,0.080265008
 3,63,G3,G63,0.066449981
 3,64,G3,G64,0.139133344
 3,65,G3,G65,0.143450001
 3,66,G3,G66,0.147659667
 3,67,G3,G67,0.172185587
 3,68,G3,G68,0.187865518
 3,69,G3,G69,0.141031652
 3,70,G3,G70,0.191049854
 3,71,G3,G71,0.142924027
 3,72,G3,G72,0.160321024
 3,73,G3,G73,0.187322497
 3,74,G3,G74,0.177009751
 3,75,G3,G75,0.190054052
 3,76,G3,G76,0.142924027
 3,77,G3,G77,0.063656801
 3,78,G3,G78,0.054148787
 3,79,G3,G79,0.032713760
 3,80,G3,G80,0.146136299
 3,81,G3,G81,0.062261089
 3,82,G3,G82,0.055190630
 3,83,G3,G83,0.070514833
 3,84,G3,G84,0.089668595
 3,85,G3,G85,0.095514104
 3,86,G3,G86,0.121394616
 3,87,G3,G87,0.098478255
 3,88,G3,G88,0.152272130
 3,89,G3,G89,0.092868522
 3,90,G3,G90,0.096852515
 3,91,G3,G91,0.101489725
 3,92,G3,G92,0.137225669
 3,93,G3,G93,0.110538556
 3,94,G3,G94,0.110611084
 3,95,G3,G95,0.114082208
 3,96,G3,G96,0.109407268
 3,97,G3,G97,0.078730555
 3,98,G3,G98,0.046041144
 3,99,G3,G99,0.101525591
 4, 0,G4,G0,0.086257910
 4, 1,G4,G1,0.108957112
 4, 2,G4,G2,0.125072721
 4, 3,G4,G3,0.134119328
 4, 5,G4,G5,0.070419544
 4, 6,G4,G6,0.056989920
 4, 7,G4,G7,0.118933663
 4, 8,G4,G8,0.066894197
 4, 9,G4,G9,0.088046197
 4,10,G4,G10,0.086197066
 4,11,G4,G11,0.106021835
 4,12,G4,G12,0.127086071
 4,13,G4,G13,0.068947375
 4,14,G4,G14,0.084393760
 4,15,G4,G15,0.080453187
 4,16,G4,G16,0.091229305
 4,17,G4,G17,0.069201055
 4,18,G4,G18,0.051510754
 4,19,G4,G19,0.082903310
 4,20,G4,G20,0.021436600
 4,21,G4,G21,0.119121785
 4,22,G4,G22,0.149581914
 4,23,G4,G23,0.148730706
 4,24,G4,G24,0.126125297
 4,25,G4,G25,0.048922509
 4,26,G4,G26,0.068505935
 4,27,G4,G27,0.061049500
 4,28,G4,G28,0.047172894
 4,29,G4,G29,0.062666353
 4,30,G4,G30,0.040337476
 4,31,G4,G31,0.012860225
 4,32,G4,G32,0.055763673
 4,33,G4,G33,0.006705078
 4,34,G4,G34,0.050166329
 4,35,G4,G35,0.052480010
 4,36,G4,G36,0.043351256
 4,37,G4,G37,0.018034514
 4,38,G4,G38,0.031174715
 4,39,G4,G39,0.069033262
 4,40,G4,G40,0.038004078
 4,41,G4,G41,0.046750381
 4,42,G4,G42,0.041881049
 4,43,G4,G43,0.042351227
 4,44,G4,G44,0.002319171
 4,45,G4,G45,0.041952946
 4,46,G4,G46,0.078116946
 4,47,G4,G47,0.121760073
 4,48,G4,G48,0.091701400
 4,49,G4,G49,0.105328728
 4,50,G4,G50,0.033085449
 4,51,G4,G51,0.047468315
 4,52,G4,G52,0.050679498
 4,53,G4,G53,0.081769271
 4,54,G4,G54,0.051183903
 4,55,G4,G55,0.041246754
 4,56,G4,G56,0.057001018
 4,57,G4,G57,0.068127894
 4,58,G4,G58,0.098706516
 4,59,G4,G59,0.132414070
 4,60,G4,G60,0.083216441
 4,61,G4,G61,0.142610642
 4,62,G4,G62,0.043869574
 4,63,G4,G63,0.063156055
 4,64,G4,G64,0.040107028
 4,65,G4,G65,0.040759947
 4,66,G4,G66,0.025262894
 4,67,G4,G67,0.103352806
 4,68,G4,G68,0.044568348
 4,69,G4,G69,0.038258740
 4,70,G4,G70,0.098942375
 4,71,G4,G71,0.049485148
 4,72,G4,G72,0.054305912
 4,73,G4,G73,0.051888735
 4,74,G4,G74,0.074935013
 4,75,G4,G75,0.034397429
 4,76,G4,G76,0.054717630
 4,77,G4,G77,0.031327058
 4,78,G4,G78,0.035467027
 4,79,G4,G79,0.045599686
 4,80,G4,G80,0.025540220
 4,81,G4,G81,0.012094168
 4,82,G4,G82,0.063371957
 4,83,G4,G83,0.086978465
 4,84,G4,G84,0.052976450
 4,85,G4,G85,0.079290339
 4,86,G4,G86,0.075608961
 4,87,G4,G87,0.072723426
 4,88,G4,G88,0.080167234
 4,89,G4,G89,0.046283234
 4,90,G4,G90,0.040907524
 4,91,G4,G91,0.014959386
 4,92,G4,G92,0.053329960
 4,93,G4,G93,0.111267831
 4,94,G4,G94,0.025480830
 4,95,G4,G95,0.047914138
 4,96,G4,G96,0.050552244
 4,97,G4,G97,0.021787182
 4,98,G4,G98,0.083332234
 4,99,G4,G99,0.042793927
 5, 0,G5,G0,0.027824077
 5, 1,G5,G1,0.042021530
 5, 2,G5,G2,0.091064576
 5, 3,G5,G3,0.066255720
 5, 4,G5,G4,0.070419544
 5, 6,G5,G6,0.033887419
 5, 7,G5,G7,0.066211303
 5, 8,G5,G8,-0.000346215
 5, 9,G5,G9,0.063900389
 5,10,G5,G10,0.041522586
 5,11,G5,G11,0.049856846
 5,12,G5,G12,0.065294952
 5,13,G5,G13,0.062416950
 5,14,G5,G14,0.062416950
 5,15,G5,G15,0.060985454
 5,16,G5,G16,0.085747538
 5,17,G5,G17,0.051955536
 5,18,G5,G18,0.052659119
 5,19,G5,G19,0.042673182
 5,20,G5,G20,-0.002316524
 5,21,G5,G21,0.043149487
 5,22,G5,G22,0.071755243
 5,23,G5,G23,0.025836580
 5,24,G5,G24,0.011159286
 5,25,G5,G25,0.025938716
 5,26,G5,G26,-0.001527776
 5,27,G5,G27,0.045235416
 5,28,G5,G28,0.012891540
 5,29,G5,G29,0.028971586
 5,30,G5,G30,0.032153741
 5,31,G5,G31,0.001516428
 5,32,G5,G32,0.047156720
 5,33,G5,G33,0.028327295
 5,34,G5,G34,0.021499939
 5,35,G5,G35,0.011098821
 5,36,G5,G36,0.004074607
 5,37,G5,G37,-0.003673330
 5,38,G5,G38,0.020082555
 5,39,G5,G39,0.008612543
 5,40,G5,G40,0.017812022
 5,41,G5,G41,0.040245466
 5,42,G5,G42,0.012565418
 5,43,G5,G43,0.056664871
 5,44,G5,G44,0.003941283
 5,45,G5,G45,0.035421557
 5,46,G5,G46,0.023340482
 5,47,G5,G47,0.056091982
 5,48,G5,G48,0.028175189
 5,49,G5,G49,0.042132690
 5,50,G5,G50,0.001533990
 5,51,G5,G51,0.009786251
 5,52,G5,G52,0.044597651
 5,53,G5,G53,0.026765631
 5,54,G5,G54,0.008070448
 5,55,G5,G55,0.014913999
 5,56,G5,G56,0.010458710
 5,57,G5,G57,0.034700758
 5,58,G5,G58,0.071669485
 5,59,G5,G59,0.058180529
 5,60,G5,G60,0.025643878
 5,61,G5,G61,0.009295536
 5,62,G5,G62,0.020651709
 5,63,G5,G63,0.036387348
 5,64,G5,G64,0.016605437
 5,65,G5,G65,0.032866162
 5,66,G5,G66,0.020510658
 5,67,G5,G67,0.013412087
 5,68,G5,G68,0.018689579
 5,69,G5,G69,0.002408203
 5,70,G5,G70,0.021927380
 5,71,G5,G71,0.000944908
 5,72,G5,G72,0.020126792
 5,73,G5,G73,0.030226533
 5,74,G5,G74,0.022861679
 5,75,G5,G75,-0.000738196
 5,76,G5,G76,0.025040333
 5,77,G5,G77,0.004486353
 5,78,G5,G78,0.014772638
 5,79,G5,G79,0.023593355
 5,80,G5,G80,0.007044133
 5,81,G5,G81,0.020085572
 5,82,G5,G82,0.027714756
 5,83,G5,G83,0.003840244
 5,84,G5,G84,0.007341557
 5,85,G5,G85,0.013088979
 5,86,G5,G86,0.018299983
 5,87,G5,G87,0.021417271
 5,88,G5,G88,0.026503628
 5,89,G5,G89,0.007773538
 5,90,G5,G90,0.002656394
 5,91,G5,G91,0.002193560
 5,92,G5,G92,0.017242295
 5,93,G5,G93,0.027364625
 5,94,G5,G94,0.026579878
 5,95,G5,G95,0.027032233
 5,96,G5,G96,0.015785015
 5,97,G5,G97,0.020608325
 5,98,G5,G98,0.045563432
 5,99,G5,G99,0.018914028
 6, 0,G6,G0,0.152989394
 6, 1,G6,G1,0.142118053
 6, 2,G6,G2,0.126116409
 6, 3,G6,G3,0.115800858
 6, 4,G6,G4,0.056989920
 6, 5,G6,G5,0.033887419
 6, 7,G6,G7,0.074411995
 6, 8,G6,G8,0.038040067
 6, 9,G6,G9,0.074257116
 6,10,G6,G10,0.073793620
 6,11,G6,G11,0.096612700
 6,12,G6,G12,0.068482734
 6,13,G6,G13,0.062665019
 6,14,G6,G14,0.047994625
 6,15,G6,G15,0.056936628
 6,16,G6,G16,0.081152317
 6,17,G6,G17,0.032757596
 6,18,G6,G18,0.052660946
 6,19,G6,G19,0.049230312
 6,20,G6,G20,0.017101247
 6,21,G6,G21,0.102624873
 6,22,G6,G22,0.066847684
 6,23,G6,G23,0.104569770
 6,24,G6,G24,0.086974927
 6,25,G6,G25,0.069464557
 6,26,G6,G26,0.039082066
 6,27,G6,G27,0.095656245
 6,28,G6,G28,0.065978340
 6,29,G6,G29,0.031202506
 6,30,G6,G30,0.086718103
 6,31,G6,G31,0.011189528
 6,32,G6,G32,0.036568727
 6,33,G6,G33,0.008863099
 6,34,G6,G34,0.059480820
 6,35,G6,G35,0.084640726
 6,36,G6,G36,0.051702377
 6,37,G6,G37,0.037274411
 6,38,G6,G38,0.033786120
 6,39,G6,G39,0.053748793
 6,40,G6,G40,0.016631459
 6,41,G6,G41,0.064091910
 6,42,G6,G42,0.076476109
 6,43,G6,G43,0.061528457
 6,44,G6,G44,0.076425483
 6,45,G6,G45,0.088431784
 6,46,G6,G46,0.087481902
 6,47,G6,G47,0.095722421
 6,48,G6,G48,0.104675860
 6,49,G6,G49,0.126451987
 6,50,G6,G50,0.049297533
 6,51,G6,G51,0.019929864
 6,52,G6,G52,0.081158494
 6,53,G6,G53,0.063125011
 6,54,G6,G54,0.037342396
 6,55,G6,G55,0.027515808
 6,56,G6,G56,0.097915145
 6,57,G6,G57,0.088697029
 6,58,G6,G58,0.184996154
 6,59,G6,G59,0.074329458
 6,60,G6,G60,0.086299994
 6,61,G6,G61,0.091666509
 6,62,G6,G62,0.047371634
 6,63,G6,G63,0.091195421
 6,64,G6,G64,0.028611183
 6,65,G6,G65,0.055230752
 6,66,G6,G66,0.095099312
 6,67,G6,G67,0.120062620
 6,68,G6,G68,0.002550623
 6,69,G6,G69,0.022352927
 6,70,G6,G70,0.110034352
 6,71,G6,G71,0.054532085
 6,72,G6,G72,0.061450272
 6,73,G6,G73,0.066117631
 6,74,G6,G74,0.053133691
 6,75,G6,G75,0.187184242
 6,76,G6,G76,0.035669142
 6,77,G6,G77,0.025909762
 6,78,G6,G78,0.059874364
 6,79,G6,G79,0.044809510
 6,80,G6,G80,0.088317327
 6,81,G6,G81,0.037307769
 6,82,G6,G82,0.059323586
 6,83,G6,G83,0.088927943
 6,84,G6,G84,0.038762493
 6,85,G6,G85,0.046990904
 6,86,G6,G86,0.040618545
 6,87,G6,G87,0.025012004
 6,88,G6,G88,0.046448352
 6,89,G6,G89,0.099079788
 6,90,G6,G90,0.042410303
 6,91,G6,G91,0.024755562
 6,92,G6,G92,0.031409901
 6,93,G6,G93,0.076931605
 6,94,G6,G94,0.088990504
 6,95,G6,G95,0.065335986
 6,96,G6,G96,0.063538901
 6,97,G6,G97,0.017772032
 6,98,G6,G98,0.023827806
 6,99,G6,G99,0.011953645
 7, 0,G7,G0,0.183998282
 7, 1,G7,G1,0.224672397
 7, 2,G7,G2,0.092939691
 7, 3,G7,G3,0.303728845
 7, 4,G7,G4,0.118933663
 7, 5,G7,G5,0.066211303
 7, 6,G7,G6,0.074411995
 7, 8,G7,G8,0.031625297
 7, 9,G7,G9,0.170685539
 7,10,G7,G10,0.091852938
 7,11,G7,G11,0.124962108
 7,12,G7,G12,0.079575610
 7,13,G7,G13,0.076698800
 7,14,G7,G14,0.076698800
 7,15,G7,G15,0.107579044
 7,16,G7,G16,0.088659130
 7,17,G7,G17,0.117820852
 7,18,G7,G18,0.100730263
 7,19,G7,G19,0.095745616
 7,20,G7,G20,0.022570900
 7,21,G7,G21,0.142816571
 7,22,G7,G22,0.195539817
 7,23,G7,G23,0.194116883
 7,24,G7,G24,0.187044383
 7,25,G7,G25,0.091225672
 7,26,G7,G26,0.031901621
 7,27,G7,G27,0.137178217
 7,28,G7,G28,0.180513549
 7,29,G7,G29,0.072992454
 7,30,G7,G30,0.095536999
 7,31,G7,G31,0.006204863
 7,32,G7,G32,0.055531941
 7,33,G7,G33,0.043473782
 7,34,G7,G34,0.086042055
 7,35,G7,G35,0.126100405
 7,36,G7,G36,0.138838246
 7,37,G7,G37,0.054306491
 7,38,G7,G38,0.044046957
 7,39,G7,G39,0.110399216
 7,40,G7,G40,0.059038484
 7,41,G7,G41,0.052841318
 7,42,G7,G42,0.126240946
 7,43,G7,G43,0.123044650
 7,44,G7,G44,0.084088219
 7,45,G7,G45,0.110708781
 7,46,G7,G46,0.154953216
 7,47,G7,G47,0.178092236
 7,48,G7,G48,0.126366539
 7,49,G7,G49,0.177594186
 7,50,G7,G50,0.109982267
 7,51,G7,G51,0.116115737
 7,52,G7,G52,0.160554886
 7,53,G7,G53,0.195202575
 7,54,G7,G54,0.115325957
 7,55,G7,G55,0.102484239
 7,56,G7,G56,0.120054411
 7,57,G7,G57,0.069067101
 7,58,G7,G58,0.191859820
 7,59,G7,G59,0.193508878
 7,60,G7,G60,0.153239918
 7,61,G7,G61,0.184282261
 7,62,G7,G62,0.138517515
 7,63,G7,G63,0.073959777
 7,64,G7,G64,0.088621136
 7,65,G7,G65,0.170189924
 7,66,G7,G66,0.202097380
 7,67,G7,G67,0.210880671
 7,68,G7,G68,0.221378327
 7,69,G7,G69,0.108665750
 7,70,G7,G70,0.136059870
 7,71,G7,G71,0.121545458
 7,72,G7,G72,0.126047666
 7,73,G7,G73,0.175134456
 7,74,G7,G74,0.169571497
 7,75,G7,G75,0.184994615
 7,76,G7,G76,0.145640883
 7,77,G7,G77,0.085809212
 7,78,G7,G78,0.101017184
 7,79,G7,G79,0.053351110
 7,80,G7,G80,0.120648485
 7,81,G7,G81,0.069672745
 7,82,G7,G82,0.083776547
 7,83,G7,G83,0.097884488
 7,84,G7,G84,0.085412235
 7,85,G7,G85,0.097907991
 7,86,G7,G86,0.091657123
 7,87,G7,G87,0.071085559
 7,88,G7,G88,0.163825434
 7,89,G7,G89,0.095220537
 7,90,G7,G90,0.041860906
 7,91,G7,G91,0.052438811
 7,92,G7,G92,0.086900497
 7,93,G7,G93,0.177099212
 7,94,G7,G94,0.055357531
 7,95,G7,G95,0.097277565
 7,96,G7,G96,0.070814211
 7,97,G7,G97,0.076322843
 7,98,G7,G98,0.087089687
 7,99,G7,G99,0.104556696
 8, 0,G8,G0,0.080427659
 8, 1,G8,G1,0.060109505
 8, 2,G8,G2,0.024319171
 8, 3,G8,G3,0.083624848
 8, 4,G8,G4,0.066894197
 8, 5,G8,G5,-0.000346215
 8, 6,G8,G6,0.038040067
 8, 7,G8,G7,0.031625297
 8, 9,G8,G9,0.032057640
 8,10,G8,G10,0.119210902
 8,11,G8,G11,0.107892914
 8,12,G8,G12,0.125019594
 8,13,G8,G13,0.003525729
 8,14,G8,G14,0.003525729
 8,15,G8,G15,0.067853195
 8,16,G8,G16,0.097953043
 8,17,G8,G17,0.032933535
 8,18,G8,G18,0.059644456
 8,19,G8,G19,0.067722336
 8,20,G8,G20,0.010199725
 8,21,G8,G21,0.071086914
 8,22,G8,G22,0.033766220
 8,23,G8,G23,0.038281566
 8,24,G8,G24,0.092682001
 8,25,G8,G25,0.007422778
 8,26,G8,G26,0.035101259
