	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
10	0.1283942	0.2444596	0.6274755999999999	0.3656663	0.6548331000000001	0.0319744	0.66702	0.454994	0.0079648	0.5777309	0.0	0.4561931	0.0244468	0.025224400000000004	0.0110336	0.1060435	0.3356918	0.5794646	0.08956760000000001	0.0022626	0.0413064	0.1550456	0.1988137	0.1494968	0.1444775	0.5899982	0.4555113	0.4189976	0.1703726	0.49973	0.1623175	0.0488875	0.2156947	0.1489676	0.6286231	0.6370318	0.7947347	0.10563319999999997	0.0504529	0.7000909000000001	0.0485311	0.6558316	0.6263565	0.5910348000000001	0.672564	0.6039694999999999	0.6845331	0.6763617	0.460326	0.1853658	0.5779367	0.6985325	0.35515820000000003	0.2790911	0.4999485	0.2582116	0.2484177	0.2435048	0.1239494	0.2458429	0.047404400000000006	0.2169624	0.7505903	0.4721097	0.5258151	0.28503140000000005	0.35885690000000003	0.5427602	0.5631384	0.0210166	0.17215239999999998	0.0117716	0.0435775	0.0661224	0.4737549	0.723821	0.0142489	0.112065	0.1518325	0.0194257	0.502164	0.1283063	0.7935151	0.1825801	0.6063194000000001	0.21902710000000006	0.2032216	0.0641082	0.0211573	0.6319473000000001	0.6955273	0.33914770000000005	0.8072261	0.3477228	0.4236984	0.6211879	0.2628196	0.6420239000000001	0.686654	0.6569746999999999
11	0.13465970000000002	0.31918420000000003	0.5713138000000001	0.3935405	0.6920799	0.0200958	0.5231725	0.4832479	0.013798	0.5204797000000001	0.0132238	0.0	0.0541049	0.0108469	0.0077286	0.06586499999999999	0.4026937	0.5097589	0.045658300000000006	0.007574299999999998	0.0374971	0.1608788	0.17773670000000005	0.13276329999999995	0.0967507	0.7643302	0.6406761999999999	0.3740844	0.2609237	0.5161361	0.279521	0.0161927	0.192447	0.1485487	0.6232147	0.637077	0.5414846	0.13439089999999998	0.032800199999999995	0.7015443	0.041436900000000006	0.6674359999999999	0.8047721	0.6229095	0.56725	0.7466486999999999	0.6379520000000001	0.6337894000000001	0.4849625	0.1295529	0.6538762	0.5493781	0.5305613	0.2423178	0.4940265	0.3556605	0.29599440000000005	0.27461030000000003	0.06148240000000001	0.2895056	0.0215696	0.2606439	0.6636021	0.4617083	0.5034350999999999	0.4021969	0.4037732	0.4488027	0.5379689999999999	0.0201692	0.1532965	0.031872700000000004	0.06528640000000001	0.0451187	0.4595878	0.6911209	0.0268116	0.0891995	0.1887979	0.048981	0.4146271	0.11328599999999997	0.6227262	0.17574489999999998	0.6613935999999999	0.2479439	0.15903499999999998	0.0523221	0.0429843	0.8176053000000001	0.6760706	0.4897448	0.631827	0.4260183	0.6595015000000001	0.6718546	0.2702166	0.6957119	0.6120555	0.7359880999999999
12	0.1970443	0.2066879	0.6190206	0.4322539000000001	0.6658351	0.05812390000000001	0.7685531999999999	0.4143808	0.0231492	0.5145595000000001	0.0137705	0.3813813	0.0	0.0231753	0.0057273	0.1112139	0.3719132	0.5468254	0.1172283	0.0078347	0.0375409	0.1616941	0.1185059	0.12976880000000002	0.13390839999999998	0.7174431	0.5246115	0.4633352	0.2057588	0.4912175999999999	0.1712587	0.0347877	0.247878	0.1057643	0.6082016	0.7668813	0.6617337	0.08011	0.0904258	0.7181454	0.0408353	0.4980943000000001	0.6976688	0.5848553000000001	0.7447638000000001	0.6559708000000001	0.7256444000000001	0.6473667	0.4256857	0.17988410000000002	0.6449967	0.6303206	0.4236742	0.2495151	0.4735812	0.4331748	0.2752527	0.2776458	0.0720193	0.2947882	0.0632242	0.3345284	0.8172864000000001	0.4971722	0.5660408	0.3571596	0.4153546	0.4952655	0.6326181	0.015871700000000002	0.1734571	0.0132263	0.0317365	0.0662319	0.33062220000000003	0.6344267	0.0345349	0.07085860000000001	0.2023534	0.0392568	0.4415781	0.1358824	0.7000996	0.1673519	0.7269749	0.2164088	0.1521904	0.0682301	0.0569964	0.6191901999999999	0.6989156	0.35949440000000005	0.7260345	0.4528542	0.4846464	0.7476811999999999	0.3577963	0.7338553000000001	0.6964561	0.7478322
13	0.1159203	0.3206558	0.4852685000000001	0.3383848	0.6549598000000001	0.0450237	0.7882163000000001	0.538463	0.030622500000000007	0.5356305	0.0359407	0.4033906	0.0240529	0.0	0.0251966	0.0956011	0.3937771	0.5337381	0.1086883	0.0011244999999999998	0.0235982	0.1977716	0.1291052	0.1045369	0.1661567	0.7266562	0.5553710000000001	0.327992	0.23170320000000005	0.6261966	0.2572646	0.0388208	0.1870301	0.14119600000000002	0.6468944999999999	0.7951547	0.7119075	0.08685169999999999	0.05895	0.6443736999999999	0.0326189	0.7117121	0.7985703000000001	0.5640156	0.5523901999999999	0.6971041	0.585025	0.6850512	0.4740647	0.165561	0.6804846	0.726292	0.4404536	0.3753608	0.5160096	0.3698145	0.2339173	0.2638803	0.1247625	0.2569939	0.0121663	0.2677305	0.6833561	0.4895907	0.5134834	0.3686237	0.4114159000000001	0.4501645	0.5327548000000001	0.0269853	0.2126236	0.026442	0.0789502	0.0519341	0.4999369000000001	0.7396107	0.0230224	0.1295357	0.1806397	0.030016700000000007	0.35738190000000003	0.0997443	0.7280791	0.2257252	0.5857051999999999	0.2514731	0.1457854	0.0996977	0.0255339	0.7239725	0.6920779	0.5049329	0.7660696	0.5249965	0.5194484	0.7000159	0.2727546	0.7333854000000001	0.6005901	0.6153432
14	0.1191522	0.2243281	0.4777734	0.4100465999999999	0.7076684	0.0584986	0.6148778	0.5286798	0.0201559	0.4932741	0.0693509	0.3298417	0.0584678	0.0171965	0.0	0.0808166	0.33322820000000003	0.6419134	0.0697428	0.0006954	0.0589384	0.2087221	0.1385949	0.0967554	0.0903898	0.6578182	0.541656	0.3338453	0.185903	0.4993025	0.2379431	0.0291344	0.2012858	0.0855732	0.8320851999999999	0.6275603	0.6650863	0.1230346	0.0486367	0.656142	0.0761309	0.5687193	0.7567845	0.5315196999999999	0.7336736999999999	0.6372236	0.6717804	0.5925802	0.4777688	0.1169826	0.6758622	0.6136891	0.5290495	0.2334215	0.6160566	0.4114838	0.2519389	0.1760764	0.08422539999999999	0.30755970000000005	0.013987799999999998	0.350353	0.7188321999999999	0.4981526	0.6042281999999999	0.3520845	0.3616602	0.4269441	0.5757631999999999	0.0137976	0.2242572	0.0454351	0.039215	0.0521821	0.3967683	0.5360428	0.0337374	0.0550047	0.1200025	0.0374366	0.4765945	0.1449258	0.6140334	0.2013719	0.6682816	0.1941093	0.1237837	0.0219825	0.0512703	0.8414431999999998	0.6903486999999999	0.5261901999999999	0.8191315	0.6250168	0.4836697	0.5643478	0.2967065	0.5884435	0.7037609	0.6163949000000001
15	0.2348983	0.2797988	0.5040637	0.3960297	0.5935285	0.0316486	0.6637596	0.5164407999999999	0.0224072	0.4947210999999999	0.0233496	0.34970070000000003	0.0387767	0.0166013	0.0764243	0.0	0.3577341	0.5864778	0.0681302	0.006834399999999999	0.029631900000000006	0.1478928	0.1966885	0.1237187	0.14734760000000002	0.6812509	0.537516	0.4175688	0.1901423	0.5464321	0.3105288	0.0234793	0.25354629999999995	0.1328375	0.682053	0.5839300000000001	0.6359169	0.15648489999999998	0.042906900000000005	0.5707966	0.0590507	0.6421555	0.7270803000000001	0.63458	0.6290501000000001	0.7551507	0.6917901999999999	0.6704180999999999	0.4591677	0.154272	0.7260369000000001	0.7798465	0.5229451	0.2746601	0.5306064	0.4568465	0.16903270000000006	0.279629	0.1116442	0.33420959999999994	0.0298432	0.3689506	0.6960764	0.4992586	0.6526943000000001	0.3805638	0.3467491	0.3650706	0.5299255	0.006343100000000001	0.1431834	0.0130982	0.0477845	0.0952106	0.3793515	0.7570835	0.0183753	0.120066	0.1469759	0.016501	0.4261509	0.1018288	0.6427946999999999	0.2374211	0.6078983	0.2268941	0.1320259	0.0960196	0.055187400000000005	0.7615125	0.8135111999999999	0.3944829	0.7062476	0.4308189	0.6242658	0.7765135	0.2927657	0.6235048000000001	0.5065132	0.6427151
16	0.12714080000000005	0.3384494	0.6024719000000001	0.3581442	0.7558571	0.043522000000000005	0.7212927	0.4206342000000001	0.0034707	0.6020291999999999	0.0221345	0.3672658	0.0383277	0.0210195	0.0046881	0.1293473	0.0	0.6554415	0.055971900000000005	0.0026091	0.062191599999999986	0.1969656	0.1166636	0.1722795	0.1740602	0.8210578000000002	0.480387	0.3943705	0.1807088	0.5884444000000001	0.2088604	0.0194795	0.2496842	0.1313368	0.7152755000000001	0.6910773	0.5851602	0.1715313	0.0903323	0.6852984000000001	0.0483948	0.5850005	0.7516427	0.5937233000000001	0.7688092	0.7031045	0.6261413	0.605305	0.3855996	0.1215674	0.6578429	0.6907715	0.3975719	0.2488732	0.4573526	0.3842169	0.1866165	0.2960927	0.0916969	0.2257306	0.010149600000000002	0.3188593	0.7310584	0.4242496	0.6006963000000001	0.3607821	0.3981108	0.4301086	0.479606	0.032229	0.1505335	0.0151859	0.069642	0.05865830000000001	0.4766121	0.6558028	0.0210818	0.14738679999999998	0.219334	0.0243655	0.3966807	0.0948126	0.6625406999999999	0.2330965	0.5270598000000001	0.2373251	0.2258209	0.0856558	0.0569847	0.6869398	0.7742034999999999	0.5297917	0.6678193	0.540216	0.543538	0.7724977	0.3276473	0.7425663	0.6010578000000001	0.6523962
17	0.17846879999999998	0.2644488	0.4833174	0.3780406	0.8608931999999999	0.1045881	0.6282994000000001	0.4786537	0.014083600000000003	0.5655985	0.0327348	0.4314421	0.0420451	0.035782800000000003	0.0181706	0.1821062	0.4521899	0.0	0.0478698	0.0047416	0.0368584	0.1246464	0.1810229	0.1463797	0.1944233	0.651338	0.5616352	0.3610353	0.1720421	0.5231998999999999	0.1658373	0.0218114	0.1775193	0.1405112	0.8230324	0.6566398	0.7898071999999999	0.08893039999999999	0.0427056	0.6853079000000001	0.0459514	0.6798307	0.7930679	0.5516679	0.7362236999999999	0.6327463000000001	0.7362373999999999	0.6339649	0.4609364	0.206859	0.7024215	0.6719357	0.4527468	0.2518203	0.4622509	0.35384570000000004	0.2231947	0.2892411	0.0845742	0.2484049	0.0385843	0.3139393	0.6416854000000001	0.5357039000000001	0.5116715999999999	0.3799525	0.3876331	0.5066199	0.5798004	0.0178618	0.2153884	0.045894	0.0548859	0.0407662	0.3976861	0.7647874	0.029298	0.0838946	0.15878720000000002	0.0234856	0.3722016	0.1562714	0.7386014	0.2021411	0.6339554000000001	0.2429974	0.08157350000000001	0.0496555	0.0583024	0.688092	0.8726914000000001	0.4645511	0.726424	0.4589669	0.572308	0.6795448000000001	0.2868966	0.7556519	0.7467925999999999	0.6340722
18	0.314412	0.28273790000000004	0.5296215	0.4004542	0.7777278000000001	0.0639356	0.7097326	0.4434724	0.017166999999999998	0.4666207000000001	0.0058088	0.4015308	0.0365927	0.0148172	0.0060275	0.1728252	0.4588385	0.4499128	0.0	0.0134621	0.0327342	0.1511245	0.1800081	0.0995609	0.14426	0.7435478	0.5209083	0.396655	0.2136327	0.556599	0.2262186	0.0272866	0.2510909	0.13901	0.6389038	0.7643625	0.6335659	0.0727294	0.082436	0.6854533	0.0375717	0.6111879	0.8138678	0.6056659000000001	0.7319759	0.6989291999999999	0.5645523	0.6391779000000001	0.4943872	0.17795020000000006	0.8374738000000002	0.7027186	0.6811125	0.196658	0.5822223000000001	0.2405044	0.2871865	0.3020359	0.0927862	0.273096	0.0248335	0.4009527	0.6000416999999999	0.5947316999999999	0.3952003	0.2865886	0.3271946	0.4781864000000001	0.4510592000000001	0.0310907	0.26186820000000005	0.0282584	0.075763	0.07583680000000001	0.3548333	0.6918930999999999	0.035979000000000004	0.0870945	0.1532751	0.0106277	0.3454507	0.173111	0.7776002	0.2928641	0.5713811	0.21570370000000005	0.1213002	0.106163	0.0313392	0.716435	0.7898552	0.468665	0.7016517	0.3814039	0.5778675	0.6846369999999999	0.3822683	0.7035595	0.631781	0.6705711999999999
19	0.1172865	0.3013941	0.7024905	0.3455884	0.7031539000000001	0.0200426	0.7036591	0.4245465	0.015219899999999996	0.5266479000000001	0.039505800000000015	0.4342866	0.0474056	0.0127778	0.013977200000000002	0.1253881	0.3716126	0.4766839	0.0576932	0.0	0.0233677	0.1485895	0.2558265	0.1921113	0.1071054	0.8086409999999999	0.4185808	0.34900770000000003	0.1726721	0.4048741	0.2256685	0.0271862	0.2440408	0.0886727	0.6047243	0.7528229999999999	0.7283314999999999	0.1306411	0.1041852	0.7275836999999999	0.05657250000000001	0.7212909000000001	0.6774408000000001	0.5674758000000001	0.565786	0.7424614	0.5452439	0.6606703	0.5098643	0.1765182	0.7171474	0.6624369999999999	0.4320339	0.2992541	0.5451929	0.4224822	0.22946910000000004	0.3616468	0.0983492	0.3092591	0.0046955	0.35619759999999995	0.8194667999999999	0.4544195	0.4964891	0.3253306	0.3873511	0.4670742	0.4227255	0.0300381	0.28039980000000003	0.0455149	0.0292601	0.0758258	0.4420302	0.7510368000000001	0.0137327	0.08339989999999999	0.14446170000000005	0.0218683	0.4239639	0.1221916	0.6700603	0.17872729999999998	0.6383867	0.2035171	0.1747132	0.1362295	0.0428514	0.7542088	0.7377017	0.5301853	0.5645574000000001	0.4663334	0.4424802	0.6725398	0.35867020000000005	0.7534659	0.4624637	0.5767141
